sentence
快乐王子（2008） -
巫婆用她那纤细的白手把头发理了理。 -
“你必须和我跳舞，漂亮的小伙子。”她小声说，且边说边冲他微笑。 -
“就这个，” 巫婆回答说，又冲他莞尔一笑。 -
“那么等太阳一落下,我们就到某个秘密的去处一起跳舞，”他说，“我们跳过舞后，你就把我想知道的事情告诉我。” -
海浪冲刷岸下光溜溜的鹅卵石的声音格外清晰。 -
“今天夜里一定到山顶上去她小声说， -
“今天是安息日，他会到那里去的。” -
捕鱼的小伙子一惊，看着她，她地出白牙，笑了起来。 -
月亮圆的时候，我会跟你在一起，在草地上一起跳舞。” -
她走到太阳地儿，风把她的红头发吹得像波浪一样飘起来。 -
“凭着山羊的蹄子起誓，我一定办到。”她回答说。 -
“你是最好的巫婆啊，”捕鱼的小伙子大声说，“我今夜一定要和你在山头上跳舞。 -
他朝她脱帽行礼，深深鞠了一躬，欣喜若狂地跑回镇上去了。 -
那天晚上，月亮升起来时，捕鱼的小伙子爬到了山顶上，站在鹅耳栃树枝下。 -
圆形的大海像一面光滑的圆盾躺在他的脚下，渔船的影子在小小的海湾里飘来荡去。 -
年轻的巫婆最后一个到来，她那红头发在风中飘舞着。 -
她穿了一件金纱衣裳，上面绣着孔雀眼睛，头上戴了一顶小小的绿天鹅绒帽子。 -
“他在哪里呢？他在哪里呢？”巫婆们看见她来纷纷追问，但是她却只是笑着,向鹅耳栃树跑过去，拉住捕鱼小伙子的手,把他领到月光下，开始跳舞。 -
他们转了一圈又一圈，年轻的巫婆跳得很高很高，他都能看见她的鞋子的红后跟儿了。 -
他的脸色出奇的苍白,但是他的嘴唇却像一朵漂亮的红花儿。 -
在他身旁的草地上放着一顶羽饰的帽子，一双镶嵌花边的骑马戴的长腕手套，上面用珍珠缀岀一种奇特的图案。 -
他肩上披了一件貂皮短外套,他优雅的白手上戴着宝石戒指。 -
他听见巫婆在笑，就搂住她的腰，发疯地和她旋转了一圈又一圈。 -
他们这么做时，他那傲气的嘴唇上露出了一丝微笑，仿佛鸟儿用翅膀点水，激起一圈圈笑意。 -
“来吧！我们去参拜吧。”巫婆小声说,她领着他走过去,而且在她恳求他时,一种强烈的参拜欲望紧紧抓住了他，他于是跟着她走去。 -
那个男子走到一个小树林，吹响了口哨。 -
一匹戴着银鞍具的小马跑来迎接他。 -
他笑起来，把她抓得更紧了。 -
然后她把红头发从额头往后理了理，怪怪地笑笑，对他说：“人们所谓的肉体的影子，并不是肉体的影子，而是灵魂的肉体。 -
捕鱼的小伙子笑起来。 -
他四肢都是古铜色，体格匀称，宛如一尊古希腊人塑造的雕像，背朝月亮站在沙滩上，浪沫伸出白色臂膊向他招手，海浪翻腾，变成种种朦胧的形状向他表示敬意。 -
他面前就是他的影子，即他的灵魂的肉体，他身后晴朗的天空悬着一轮明月。 -
他甩了甩头，笑笑。 -
灵魂回答道：“走近一点,我有话跟你说,我看到许多奇妙的事情。于是他走近一点，侧身躺在浅水里,用手托着头，倾听着。 -
东方的每件事都充满智慧。 -
“中午时分，一股红色尘土从陆地的平面上升起来。 -
鞄靶人看到这股红色尘土时，用绳子把彩绘弓捆起来，跳上他们的小矮马，得得得跑着去迎接那股红色尘土。 -
“月亮升起时，我看见平地上燃起一堆篝火，就走了过去。 -
一队商人围着篝火坐在毯子上。 -
“他听我说岀这个假先知的名字，向我鞠躬，拉起我的手，安置我坐在他身边。 -
一个黑人用木盘子给我端来一些马奶，还有一片新烤的羔羊肉。 -
我骑在一头红毛骆驼上，走在那个头儿身边，一个传令兵扛着红缨枪跑在我前面。 -
参战的人走在我们两边，骡子驮着商品跟在后面。 -
商队里有四十头骆驼，骡子有八十匹之多。 -
我们走到蛇楼前,用玻璃碗给它们盛热牛奶，它们就放我们过去了。 -
我们在旅行中三次来到奥克苏斯河岸。 -
我们坐着木排，靠着鼓胀的大皮袋的浮力过河。 -
他们从城墙上给我们扔面包、小小烤蜜玉米饼和细面枣饼。 -
每一百篮食物，我们送给他们一串琥珀。 -
“到了第十四个月，我们到达伊勒尔城。 -
我们从树上摘了熟石榴，掰开它们喝它们的甜汁儿。 -
然后我们躺在我们的毯子上，等待黎明。 -
城市是红铜铸的，上面雕刻了海龙和长翅膀的龙。 -
商队的翻译回答说，我们是从叙利亚岛来的，带着许多商品。 -
“到了中午，他们打开城门，我们进城时，人们纷纷从家里岀来看我们，一个小贩满城吹着贝壳叫卖。 -
我们站在市场上,黑人们把大包大包的彩色图案布料解开,又把雕花的埃及榕箱子打开。 -
他们把该干的活儿干完后，商人把他们的稀罕商品陈列岀来，其中有埃及蜡染亚麻布、埃塞俄比亚国的彩染亚麻布、提尔港的紫色海绵和西顿港的蓝色悬挂物；还有冷色琥珀杯、玻璃精制器皿和奇形怪状的烧土器皿。 -
“第一天，僧侣们来与我们以货换货,第二天贵族们来了,第三天来的是手工业者和奴隶。 -
不管哪路商人在他们城里逗留,他们都按这一规矩做生意。 -
上面用打光金凸雕着公牛和孔雀。 -
屋顶铺着海蓝色琉璃瓦，前伸的屋檐挂了一串串小铃子。 -
白鸽儿急速飞过时，它们的翅膀往往会触击那些小铃子，发出丁丁当当的响声。 -
“在这座庙前有一泓条纹玛瑙砌成的清水池。 -
我在水池边躺下，用我那苍白的指头触摸那些宽大的叶饰。 -
他头戴一顶黑毡僧帽，装饰了一些银月牙儿。 -
“'告诉我他在哪个森林，我想和他一块儿骑马。'我回答道。 -
“他用长尖指甲梳理着他的束腰外套上的软穗子。 -
“他惊奇中鞠了一躬，拉住我的手,把我拽起来，带领我到庙里去。 -
“在第一个隔间，我看见一个神像坐在一个边沿上镶嵌着东方大珍珠的宝座。 -
它的额头有一枚红宝石，厚厚的油脂从头发滴落到了它的大腿上。 -
神像额头有一枚珍贵橄榄石，它的胸脯上涂着没药和肉桂。 -
它右手握着一根带钩的翡翠权杖，另一只手里拿着一个圆水晶球。 -
“他回答我说：'你看不见神，只能看见这面镜子，因为这是智慧镜。 -
只有这面是智慧镜。 -
谁得不到这面镜子，谁就没有智慧。 -
'我朝镜子看去，果真跟他告诉我的一样。 -
“我干了一件古怪的事情，不过我所干的没有什么了不起的，因为智慧镜就藏在一条峡谷里，离这里不过一天的路程。 -
快快让我重新进到你身子里，做你的仆人,你就会成为智慧人中的智慧人，智慧就只属于你了。 -
快让我进你身体里，谁都比不上你聪明了。” -
但是捕鱼的小伙子大笑起来。 -
灵魂回答说：“过来点儿我好跟你说，因为我看见许多奇妙的事情。” -
捕鱼的小伙子便走了过来，横躺在浅水里，用手支着头，听下去。 -
南方来的每样东西都很珍贵。 -
我沿着通往阿什特城的大路走了六天，一路上红色的尘土铺满路面，香客们走的就是我走的这些路；第七天我放眼看去，瞧！那城就在我脚下，因为它位于一条山谷里。 -
城墙都用铜框着边，城墙上的瞭望塔是铜顶。 -
我回答说我是伊斯兰教托钵僧，赶往麦加城去朝圣，那里有一条绿纱巾，天使们用双手把《古兰经》全都绣在上面了，每个字都银光闪闪的。 -
他们听了惊讶不已，就放我进去了。“ -
城里简直就是一个集市。 -
狭窄街道的上面到处是华美的纸糊灯笼，像大蝴蝶一样上下翻飞。 -
风一来，吹过屋顶，灯笼又宛如着色的气泡飘上飘下。 -
商人们坐在他们摊位前的丝绸毯子上。 -
他们蓄着又直又黑的胡子，他们的头巾上缀满金属片，长串的琥珀和雕花桃石在他们凉丝丝的手指间滑动。 -
他们有人卖古篷香脂和甘松油脂、产自印度洋群岛的奇缺香料、红玫瑰粘脂和没药以及小巧指甲形丁香。 -
要是有人停下来和他们说话，他们就捏起乳香弹在炭火盆上，把周围的空气熏得香喷喷的。 -
缕缕青烟从上面升起，散出的香气跟春天的粉色杏花一样。 -
另有人出售饰有淡蓝绿松石的银手镯、边沿上嵌着小珍珠的铜脚镯,还有金虎、金猫爪、金豹爪和点缀着祖母绿的耳坠以及镂空的翡翠戒指。 -
茶屋传来吉他的弹奏，大烟鬼们苍白的脸上露岀笑容，张望过路的行人。 -
他们大多数人都兜售设拉子葡萄酒，那酒像蜜一样甜。 -
他们用小锡杯上酒,在酒面上撒些玫瑰叶子。 -
在市场上，水果贩子各占其位，兜售各种水果：熟无花果泛着深紫深紫的颜色，甜瓜味如麝香，色如黄玉。另有香槻、红苹果、一串串白葡萄、金黄的圆橘、青金色卵形柠檬。 -
有一回，我看见一头大象走过， -
大长鼻子上涂着银朱砂和郁金,耳朵上罩着红丝绳织的网。 -
它在一个摊位前站住，吃起橘子来,卖水果的只是哈哈大笑。 -
那轿是用镀金竹子做的，抬杠涂了朱红大漆，装饰着铜孔雀。 -
轿窗上挂着薄薄的平纹细布帘子,上面绣着甲虫翅膀，缀着细小的珍珠；这轿子过去时，一个切尔卡西亚人伸岀苍白的脸探望，冲我微笑。 -
一个身穿绿皮束腰长袍的亚美尼亚人从小门往外窥视，见是他们一伙就把门打开，在地上铺了一条地毯，轿里的女人跨出轿来。 -
她走进小门时又回身冲我一笑。 -
我一见这情形，就明白那女人是谁，她为什么冲我微笑了。 -
在新月宴上，年轻的皇帝从宫里岀来,到清真寺里祈祷。 -
他的头发和胡子用玫瑰叶染了色，脸颊扑上细金粉。 -
他的脚掌和手掌是金黄色的。 -
“拂晓时分，他身穿银袍走岀宫殿,日落时分又身穿金袍返回宫中。 -
里面是一个大庭院,有整整一圈连拱柱廊。 -
宫墙是用白雪花石膏砌的，很多地方有蓝色和绿色贴砖。 -
柱子是绿色大理石修的，通道则是用一种粉红色大理石铺的。 -
他们打开一道象牙制作的门，我发现自己走进了一个有七层露台的花园，园中流水潺潺。 -
那里种着郁金香和月光花，还有银星点点的沉香。 -
一只夜莺在一棵柏树上唱歌。 -
他们走路时，肥胖的身体摇摇摆摆，时不时用长着黄睫毛的眼睛好奇地打量我们。 -
另一个装模作样地举着一个丁香花怯琅卵形盒，不停地大口咀嚼着有香味的糖锭。 -
他们走回宫殿，两个太监慢吞吞地跟在后面，边走边从树上摘甜桑甚儿吃。 -
我回答他说：'我要带上你的一半财宝离去。 -
“他拉住我的手，领着我走进花园。 -
过道两侧的壁翕里放着许多大酒罐，银币装得冒了尖儿。 -
“你很难相信那是一个多么奇妙的地方。 -
巨大的龟壳儿里盛满了珍珠，硕大无比的空心月长石和红宝石堆放在一起。 -
金子贮放在象皮保险箱里，金粉装在皮革瓶子里。 -
那里还有蛋白石和蓝宝石，前者装在水晶杯里，后者放在翡翠杯里。 -
圆圆的绿宝石整整齐齐排列在象牙浅盘里，在一个角落里放着许多丝袋，有的装满绿松石,有的装满绿柱石。 -
象牙角塞，两紫石英，铜角里则是玉髓和肉红玉髓。 -
在扁平的卵形盾上堆放着玉石，有红葡萄酒色，也有草绿色。 -
可是我告诉你的不过是那里所有宝物的十分之一啊。 -
“皇帝把手从脸上拿开，对我说：'这是我的宝屋，其中一半是你的了，我说话是算数的。 -
我会送给你骆驼和赶骆驼的人,他们会听你吩咐，把你那份宝物带往这世界上你想去的地方。 -
“可是我回答他说：'这里的金子是你的，这里的银子也是你的，珍贵的珠宝和许多值钱的东西都是你的。 -
“'不，‘我回答说，'我什么也不拿，就要那个铅戒指，因为我知道上面写了些什么，有什么用处。‘ -
“我干了一件不同寻常的事，不过我所做的也没有什么，我把'富有戒指'藏在一个山洞里，离这里不过一天的路程。 -
谁得到这个戒指，就比这世界上所有的国王都富有。 -
所以去把它取来吧，世界的财富就都是你的了。” -
但是捕鱼的小伙子笑了起来。 -
“爱情比财富更好，”他大声说，“小美人鱼爱我呀。” -
“不，什么都不如财富好。”灵魂说。 -
灵魂回答说：“走近一点，我跟你说说话，我看见许多罕见的事情。” -
捕鱼人走近一些，横躺在浅水里，用手托着头，听着。 -
灵魂对他说：“在一座城里，我知道有一家酒店临河而立。 -
我和水手们坐在酒店里，他们喝了两种不同颜色的葡萄酒,吃了大麦面包和月桂树叶配醋裹着的小咸鱼儿。 -
我们坐在那里正在兴头上，一个老人朝我们走来,他拿着一块皮毯子和一把有两只琥珀角的鲁特琴。 -
他把毯子铺在地上，他用羽毛管拨响了琴弦，一个脸上蒙着纱巾的跑进来，在我们面前跳起舞。 -
她光着的那双脚，像一对小白鸽一样在地毯上挪动着。 -
我从来没有见过这么美妙的东西，她跳舞的那个城市离这里只有一天的路程。” -
他产生了强烈的欲望，心下思忖道：“只有一天的路程，我能回到我的心上人身边。”他笑起来，站在浅水里，大步向岸边走去。 -
他走到岸边的干地上，又笑起来，张开双臂迎接他的灵魂。 -
他的灵魂欣喜若狂,大叫着去迎接他，一下子钻进了他的身体里，捕鱼的小伙子这下看见他身体的影子、也就是灵魂的肉体，在他面前的沙滩上展现出来。 -
捕鱼的小伙子对他的灵魂说：“你跟我说过的女人就在这个城市跳舞吗? -
不过我们不妨进去看看。” -
于是他们进了城，走过街道，就在穿过珠宝商街时，捕鱼的小伙子看见一个摊位上摆着一个银杯， -
第二天晚上他们又到达一个城市，捕鱼的小伙子对他的灵魂说：“你跟我说过的那个女人就在这个城市里跳舞吗? -
第三天晚上他们又来到了一座城市,捕鱼的小伙子对他的灵魂说：“你跟我说过的女子就在这个城里跳舞吗？” -
他的灵魂回答他说：“也许是这座城市，那我们就进去看看吧。” -
这样，他在市场里坐下休息，过了一会儿，一个身穿鞄靶黑衣，头缠巾布的商人走过来，用连接的芦苇挑着一盏穿孔角状灯笼。 -
捕鱼的小伙子于是站起来，踉着商人去他家。 -
他走过一座石榴花园，走进住宅,商人用铜盘给他端来玫瑰水让他洗手，端来熟甜瓜让他解渴，还端来一碗米饭和一块烤羊肉摆在他面前。 -
来吧,我们再去一个城市，寻欢作乐，我们有九袋金子在手了。” -
这世界上比她漂亮的有的是。 -
萨马利斯的舞女会像飞禽和走兽那样跳各种各样的舞。 -
她们的脚用指甲花着了色，手里拿着小铜铃。 -
她们边跳边笑，那笑声像泉水丁冬一样欢快清澈。 -
附近有一个小城，城里有一座鹅掌楸花园。 -
在这个宜人的花园里生活着白孔雀和青颈孔雀。 -
它们向太阳开屏时那尾巴就像象牙碟子，就像镀金碟子。 -
喂养孔雀的女子给孔雀跳舞，让它们快活，有时她用手跳舞，有时用脚跳舞。 -
在她一个鼻孔的钩子上挂着一朵珍珠雕花。 -
她边跳边笑，她脚腕子上的银环像银铃一样丁丁零零响个不停。 -
你就不必自寻烦恼了，快跟我到这个小城去吧。” -
你还是跟我走好,我知道'快活谷'在哪里，知道那里盛产什么。” -
捕鱼的小伙子跳起身，离开他的篱笆房子，奔向海岸。 -
它像浪花一样白，像一呆花儿一样在上面随浪逐波。 -
那甜蜜的头发是咸的，可他带着苦涩的欢快品尝它。 -
和他一起去的还有僧侣和乐师，端蜡烛的和摇动香炉的人，以及一大群别的人。 -
他感到高兴，但不明白他高兴的缘由。 -
随后他打开圣龛，对着里面的圣体匣焚香，向人们展示洁净的圣饼，接着把它放在纱幕后面，开始向人们布道，本想向他们讲出上帝的神谴。 -
他为上帝世界里的万物祈祷，人们感到又高兴又惊奇。 -
星孩 -
“大地就要喜结良缘了，这是她的婚礼服。”斑鸠彼此小声交谈说。 -
唯一欢迎这大冷天的好像只有大角猫头鹰。 -
他们的羽毛让白霜冻得硬刷刷,但是他们一点儿也不在乎;他们滚动着他们的大黄眼睛，在森林里彼此遥相呼叫：“啯啯啯喵------啯啯!啯啯啯喵------啯啯！我们遇到了多么好的天气啊！” -
但是他们信任好心的圣马丁，他对所有的行人都悉心看护，因此他们认着别人的脚印往回走，走得精疲力竭，终于走到了森林的外围，看见在他们脚下的山谷远处，他们居住的村子灯光闪烁。 -
他们终于脱险，因此高兴得不知怎么才好，哈哈大笑起来，大地在他们看来像一朵银花，月亮则像一朵金花。 -
一颗非常明亮而美丽的星星从天上掉下来了。 -
它从天边一路往下落，途中路过了许多别的星星；他们惊奇地看着它下落，他们好像看见它落在离小羊圈不远一簇柳树后面了。 -
“哎呀！一罐金子落下来了，谁拾到就是谁的。”他们嚷嚷说着，就开始跑起来，迫不及待地想得到金子。 -
他们俩有一个比同伴跑得快，抢先从柳树中穿过去，从另一边跑岀来，瞧！白雪里真的有一样金玩意儿。 -
于是他赶紧跑过去，弯下腰用手去拿，原来是一件金丝织的斗篷，精巧地绣着许多星星，叠了许多折。 -
他大声招呼着他的同伴，说他找到从天上掉下来的那件宝贝了；他的同伴赶到后，他们坐在雪地里，把斗篷慢慢抖开,好把金子分了。 -
他老婆开了门，看见她丈夫平安回到身边，便把两条胳膊缠在丈夫脖子上亲吻丈夫，接着从他背上取下那捆柴火，扫掉他靴子上的雪，要他进屋子里来。 -
但是他对老婆说：“我在树林里拾到一样东西，就给你带来了，让你照管他站在门边没有进来。 -
他于是揭开斗篷，让老婆看那熟睡的孩子。 -
就这样，星孩和樵夫的孩子一起抚养大了，同他们坐在同一张餐桌旁就餐，同他们一起玩耍。 -
每长一岁，他就变得更美丽一些，村子里的人都感到好生纳闷儿,因为他们都生得黑皮肤黑头发，偏偏他长得又白又细嫩，像加工过的象牙一样，他满头髻发则像黄水仙的花环。 -
他的嘴唇也像红花瓣儿一样，他的眼睛却像清水河旁的紫罗兰，他的身体更似割草人没有到过的草地上的水仙花一样。 -
一点儿不假，他对美崇拜有加，对弱者和生病的人一概嘲弄,极尽挖苦之能事；他爱恋自己，夏天里微风不起水波不动时，他常常趴在神父果园的那口井旁，注视井下他自己那张脸的精妙之处，为从自己美貌中获得的愉悦而欢笑。 -
野外的鸟儿在树林里飞来飞去，自有它们的自由， -
别为了你的快乐去捕捉它们。 -
连田里的牛马还赞美上帝呢。 -
他的同伴们追随他，因为他漂亮，腿脚快，能跳舞，会吹奏，写曲子。 -
星孩把他们领到哪里，他们就跟到哪里，星孩叫他们干什么，他们就干什么。 -
他把一根尖芦苇刺进疆鼠模糊不清的眼睛，他们在一旁笑起来；他朝麻风病人扔石头，他们也笑个不停。 -
“一点不错，”樵夫回答说，“正像你说的一样。” -
他从放这两样东西的柜子里取出斗篷和琥珀链子，拿给她看。 -
那女人一看这两样东西就高兴得哭起来，说：“他就是我丢在森林里的小儿子呀。 -
樵夫和他老伴儿走岀家门，喊来星孩,对他说：“快到家里来，你这下找到你妈妈了，她正在等你呢。” -
他跑进家门，既惊奇又惊喜。 -
这样，那女人站了起来，向森林走去,哭得伤心极了；星孩一看她走了，心下欢喜，赶紧去找他可以一起玩耍的小伙伴去了。 -
我要到水井旁照一照去，井水会照出我的美丽。” -
他对红雀儿说：“你能在高高的树梢上飞来飞去，能看见全世界。 -
到了第三天，他来到了森林里的另一边，下到平原去了。 -
“别呀，”他大声说，笑起来，“我们何必不把这丑东西当奴隶卖了，他的身价还够一碗甜酒的钱吧。” -
然后他们穿过许多条街道，来到一道小门前，开小门的这面墙被一棵石榴树遮掩着。 -
老头儿用一只雕花碧玉戒指在门上碰了一下，门就开了；他们走下五级铜台阶，进了种着很多黑罂粟花的花园，那儿还摆着一些绿色瓦罐。 -
一块是白金，一块是黄金，第三块金子是红色的。 -
老头儿用戒指打开门后，把星孩领到了大街上。 -
这片树林从外面看去非常漂亮，好像到处都是欢唱的鸟儿，到处都是温馨的花朵，星孩满心高兴地走了进去。 -
于是星孩跟着兔子去了，瞧！在一棵老橡树的裂缝里，他看见了他正在寻找的那块白金。 -
他欣喜若狂，一把抓住它，对兔子说："我为你效了点儿劳，你却成倍地补偿了我；我对你发了点儿善，你还我的有百倍之多啊。” -
等他来到魔术师的住宅，魔术师给他打开门，让他进来，对他说：“你把那块白金带来了吗？” -
“跟我来吧。”兔子大声招呼说。随后穿过树林，来到一个水塘边。 -
那块黄金正在水塘的底上躺着呢。 -
等他回到魔术师家时，魔术师给他打开门，让他进来，对他说：“你把那块黄金带来了吗？” -
兔子跟他说：“你找的那块红金子就在你身后的那个岩洞里。 -
所以你别哭了。高兴起来吧。” -
星孩走进了岩洞，在最远的那个死角他找到了那块红色金子。 -
他把红金子装进他的袋子，急忙朝城里赶去。 -
宫殿的门开了，神父们和城里的大臣纷纷跑来迎候他，在他面前阿谀奉承，说:“你就是我们一直久候的君主，我们国王的骄子啊。” -
随后，那个身穿嵌金花铠甲、头盔上饰有带翅狮的人手持盾牌大声喊叫说：“我的君主怎么能说他不美丽呢？” -
星孩看看盾里的那个人，瞧瞧吧！他的脸完全像过去一样，他的英俊又回到了他身上，他还在他的眼睛里看到了他过去不曾见过的东西。 -
神父们和大臣们纷纷跪下，对他说：“从前有人曾预言过，今天会有人来统治我们的。 -
因此，快让我们的君主戴上这顶皇冠，拿上这根权杖，以我们国王的公正和慈悲来统治我们吧。” -
他高兴得大叫起来，跑了过去，跪下来亲吻他母亲脚上的伤口，眼泪都把伤口打湿了。 -
他站起来，再看他们，瞧！他们转眼间成了国王和王后了。 -
他们搂住他的脖子亲吻他，把他带进了宫殿,给他穿上漂亮的衣服，把皇冠戴上他的头，把权杖放入他手中，他于是统治了这个临河的城市，成为一城之主。 -
